Set,color,num_critic_for_reviews,duration,gross,movie_title,num_voted_users,content_rating,budget,title_year,imdb_score,aspect_ratio,movies_made,english,num_genre,Genre_Action,Genre_Adventure,Genre_Animation,Genre_Biography,Genre_Comedy,Genre_Crime,Genre_Documentary,Genre_Drama,Genre_Family,Genre_Fantasy,Genre_History,Genre_Horror,Genre_Music,Genre_Musical,Genre_Mystery,Genre_Romance,Genre_Sci-Fi,Genre_Sport,Genre_Thriller,Genre_War,Genre_Western,Genre_Other,actor_1_n_movies,actor_2_n_movies,actor_3_n_movies,num_pop_actors
train,1,235,125,66257002,Big Fish ,350698,PG-13,70000000,2003,8,1.37,14,1,3,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,33,6,5,1
train,0,388,146,79883359,War Horse ,116159,PG-13,66000000,2011,7.2,2.35,24,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,6,9,2
train,1,371,118,78031620,The Monuments Men ,102248,PG-13,70000000,2014,6.1,2.35,5,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,30,35,6,2
train,1,297,136,52474616,Wall Street: Money Never Sleeps ,84118,PG-13,70000000,2010,6.3,2.35,10,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,1,0
train,1,261,92,55942830,Dracula Untold ,138582,PG-13,70000000,2014,6.3,2.35,1,1,5,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,6,3,1,1
train,1,120,116,40932372,The Siege ,58023,R,70000000,1998,6.3,2.35,6,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29,35,3,2
train,1,76,136,37901509,Seven Years in Tibet ,96385,PG-13,70000000,1997,7,2.35,2,1,5,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,28,8,4,1
train,1,185,111,48430355,The Dilemma ,43709,PG-13,70000000,2011,5.3,2.35,12,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7,2,1
train,1,128,116,30157016,Bad Company ,39659,PG-13,70000000,2002,5.6,2.35,10,1,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22,4,2,1
train,1,242,88,62321039,Underworld: Awakening ,117096,R,70000000,2012,6.4,2.35,1,1,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,3,3,1
train,1,360,136,38509342,Rock of Ages ,61995,PG-13,75000000,2012,5.9,2.35,6,1,4,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0
train,1,112,125,19076815,Hart's War ,43651,R,60000000,2002,6.3,2.35,3,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,35,10,3,1
train,1,151,98,18990542,Rollerball ,22264,R,70000000,2002,3,2.35,9,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,9,6,2,0
train,1,92,91,14294842,Ballistic: Ecks vs. Sever ,16761,R,70000000,2002,3.6,2.35,1,1,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,3,3,0
train,1,79,97,19819494,Hard Rain ,26893,R,70000000,1998,5.8,2.35,1,1,4,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,36,7,7,1
train,1,81,95,13596911,Osmosis Jones ,25572,PG,70000000,2001,6.2,2.35,10,1,7,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,0
train,1,261,133,7097125,Blackhat ,38983,R,70000000,2015,5.4,2.35,6,1,5,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,13,1,2,1
train,1,197,106,37760080,Sky Captain and the World of Tomorrow ,72868,PG,70000000,2004,6.1,1.85,1,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,22,2,6,1
train,1,286,115,25121291,Escape Plan ,177653,R,50000000,2013,6.7,2.35,4,1,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,24,5,2,1
train,1,156,99,18821279,The Legend of Hercules ,44891,PG-13,70000000,2014,4.2,2.35,14,1,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
train,1,176,124,118471320,The Sum of All Fears ,86504,PG-13,68000000,2002,6.4,2.35,1,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,36,13,9,1
train,1,141,124,71069884,The Score ,101899,R,68000000,2001,6.8,2.35,7,1,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,45,9,3,2
train,1,304,87,251501645,Despicable Me ,385943,PG,69000000,2010,7.7,1.85,2,1,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4,6,1
train,1,40,105,35324232,Money Train ,32224,R,68000000,1995,5.6,2.35,1,1,5,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,2,1,0
train,1,280,125,81257500,Ted 2 ,117739,R,68000000,2015,6.4,2.35,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,36,5,3
train,1,125,121,29655590,Mystery Men ,53970,PG-13,65000000,1999,6,1.85,1,1,4,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,9,6,4,0
train,1,237,111,45045037,Hall Pass ,103230,R,36000000,2011,5.9,2.35,10,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,1,0
train,1,209,157,28965197,The Insider ,133526,R,68000000,1999,7.9,2.35,6,1,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,13,8,1
train,1,178,117,27550735,The Finest Hours ,27481,PG-13,100140093.26346542,2016,6.8,2.35,4,1,4,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,3,2,0
train,1,238,128,39380442,Body of Lies ,174248,R,70000000,2008,7.1,2.35,14,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18,1,2,1
train,1,190,114,72980108,Dinner for Schmucks ,80338,PG-13,36740717.61881175,2010,5.9,1.85,7,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4,14,1
train,1,393,105,37516013,Abraham Lincoln: Vampire Hunter ,128629,R,69000000,2012,5.9,2.35,3,1,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,7,6,2,2
train,1,138,113,87704396,Entrapment ,88132,PG-13,66000000,1999,6.2,2.35,4,1,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,8,3,2,0
train,1,142,121,83892374,The X Files ,85720,PG-13,66000000,1998,7,2.35,3,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,12,3,6,0
train,1,219,169,216119491,Saving Private Ryan ,881236,R,70000000,1998,8.6,1.85,24,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,27,14,35,3
train,1,149,127,182805123,What Women Want ,158864,PG-13,70000000,2000,6.4,1.37,5,1,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,23,3,10,0
train,1,193,103,176387405,Ice Age ,328159,PG,59000000,2002,7.6,1.85,3,1,4,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,18,5,0
train,1,175,136,33685268,Dreamcatcher ,75573,R,68000000,2003,5.5,2.35,5,1,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,36,6,1,1
train,1,313,136,171383253,The Matrix ,1217752,R,63000000,1999,8.7,2.35,5,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,1,1,1
train,1,159,140,172071312,Apollo 13 ,208817,PG,62000000,1995,7.6,2.35,12,1,3,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,27,5,5,1
train,1,80,104,139225854,The Santa Clause 2 ,34561,G,60000000,2002,5.5,1.85,2,1,3,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,2,2,0
train,1,488,158,148775460,Les Misérables ,243834,PG-13,61000000,2012,7.6,1.85,1,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,17,3,19,3
train,1,153,119,115731542,You've Got Mail ,151812,PG,65000000,1998,6.5,1.85,2,1,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,27,1,9,1
train,1,173,106,100468793,Step Brothers ,212499,R,65000000,2008,6.9,2.35,6,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,13,1,2
train,1,156,136,93771072,The Mask of Zorro ,135404,PG-13,65000000,1998,6.7,2.35,5,1,6,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,22,1,3,1
train,1,307,95,100448498,Due Date ,272789,R,65000000,2010,6.6,2.35,7,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,6,6,1
train,1,322,137,115603980,Unbroken ,103589,PG-13,65000000,2014,7.2,2.35,3,1,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,2,2,0
train,0,169,130,90454043,Space Cowboys ,60165,PG-13,65000000,2000,6.4,2.35,20,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,3,3,1
train,1,74,124,84049211,Cliffhanger ,96096,R,70000000,1993,6.4,2.35,14,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,3,1,1
train,1,72,108,70450000,Broken Arrow ,77390,R,50000000,1996,6,2.35,5,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,3,9,0
train,1,86,104,69688384,The Kid ,34473,PG,60000000,2000,6.1,1.85,7,1,3,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,35,4,5,1
train,1,242,129,70236496,World Trade Center ,67395,PG-13,63000000,2006,6,1.85,10,1,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,29,11,5,1
train,1,141,117,63695760,Mona Lisa Smile ,61490,PG-13,65000000,2003,6.4,1.85,5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,18,4,2
train,1,313,99,59617068,The Dictator ,213863,R,65000000,2012,6.4,2.35,5,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,4,1,0
train,1,176,118,85911262,Annie ,24735,PG,65000000,2014,5.2,2.39,3,1,4,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,5,3,0
train,1,279,105,53846915,Focus ,149337,R,50100000,2015,6.6,1.85,2,1,4,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19,5,2,1
train,1,241,103,54758461,This Means War ,147641,PG-13,65000000,2012,6.3,2.35,6,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,4,2,1
train,1,185,122,52397389,Blade: Trinity ,132954,R,65000000,2004,5.9,2.35,2,1,6,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,13,10,10,1
train,1,97,114,31960053.025801443,Red Dawn ,41776,PG-13,16900000,1984,6.4,1.85,3,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,1,4,0
train,1,94,121,33328051,The Long Kiss Goodnight ,60508,R,65000000,1996,6.7,2.35,14,1,5,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0
train,1,134,135,32598931,Proof of Life ,49300,R,65000000,2000,6.2,2.35,6,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,2,0
train,1,136,101,28045540,Zathura: A Space Adventure ,67707,PG,65000000,2005,6.1,1.85,5,1,6,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,16,14,2,2
train,1,315,151,37023395,Fight Club ,1347461,R,63000000,1999,8.8,2.35,10,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,4,1,1
train,1,96,131,43532294,We Are Marshall ,46951,PG,65000000,2006,7.1,2.35,6,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23,1,4,1
train,0,339,102,13750556,Sin City: A Dame to Kill For ,111102,R,65000000,2014,6.5,1.85,3,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18,35,3,3
train,1,96,133,31054924,Random Hearts ,17025,R,64000000,1999,5.1,1.85,4,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,28,6,11,1
train,1,194,94,213079163,Austin Powers in Goldmember ,162909,PG-13,63000000,2002,6.2,2.35,7,1,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,6,0
train,1,308,127,356784000,Jurassic Park ,613473,PG-13,63000000,1993,8.1,1.85,24,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7,4,1,0
train,1,40,212,25052000,Wyatt Earp ,35314,PG-13,63000000,1994,6.6,2.35,5,1,5,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,13,6,0
train,1,42,141,122012710,Clear and Present Danger ,69663,PG-13,62000000,1994,6.9,2.35,5,1,4,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28,1,5,1
train,1,78,98,58255287,Littleman ,39471,PG-13,64000000,2006,4.3,1.85,4,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,7,0
train,1,75,114,65000000,The American President ,43027,PG-13,62000000,1995,6.8,2.35,11,1,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,3,0
train,1,150,87,32178777,The Love Guru ,43300,PG-13,62000000,2008,3.8,2.35,1,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,10,10,3,1
train,1,113,125,15738632,3000 Miles to Graceland ,38076,R,42000000,2001,5.9,2.35,1,1,4,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,8,1,1
train,1,596,187,54116191,The Hateful Eight ,272839,R,44000000,2015,7.9,2.76,8,1,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,9,3,1
train,1,191,93,118153533,Blades of Glory ,129995,PG-13,61000000,2007,6.3,1.85,2,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,29,14,7,1
train,1,156,95,108012170,Hop ,24089,PG,63000000,2011,5.5,1.85,4,1,5,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12,6,1,0
train,1,460,117,210592590,300 ,607235,R,65000000,2006,7.7,2.35,7,1,4,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,19,7,2,2
train,1,141,106,279167575,Meet the Fockers ,211296,PG-13,80000000,2004,6.3,1.85,7,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,45,8,8,1
train,1,180,115,143151473,Marley & Me ,116681,PG,60000000,2008,7.1,2.35,4,1,3,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,5,0
train,1,186,189,136801374,The Green Mile ,782610,R,60000000,1999,8.5,1.85,4,1,4,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,27,6,6,1
train,1,177,100,168213584,Wild Hogs ,99989,PG-13,20129442.728098467,2007,5.9,2.35,3,1,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0
train,1,161,81,135381507,Chicken Little ,63912,G,150000000,2005,5.8,1.85,3,1,5,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,13,11,5,0
train,1,568,149,167735396,Gone Girl ,569841,R,61000000,2014,8.1,2.35,10,1,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,6,7,1,0
train,1,249,119,121468960,The Bourne Identity ,407601,PG-13,60000000,2002,7.9,2.35,7,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,35,2,1,1
train,1,113,116,102678089,The General's Daughter ,42705,R,95000000,1999,6.3,2.35,8,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5,4,5,0
train,1,213,103,125603360,The Truman Show ,667983,PG,60000000,1998,8.1,1.85,4,1,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,9,1,0
train,1,120,99,101217900,The Prince of Egypt ,91093,PG,70000000,1998,7,1.85,1,1,7,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,6,1,1,0
train,1,81,92,104148781,Daddy Day Care ,49486,PG,60000000,2003,5.5,1.85,4,1,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,5,0
train,1,265,109,75573300,2 Guns ,156898,R,61000000,2013,6.7,2.35,2,1,5,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29,4,5,1
train,1,105,87,93375151,Cats & Dogs ,46031,PG,60000000,2001,5.2,1.85,2,1,4,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6,2,1
train,1,155,111,106126012,The Italian Job ,285623,PG-13,60000000,2003,7,2.35,7,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,21,1,2
train,1,131,83,90646554,Antz ,124641,PG,105000000,1998,6.6,1.85,5,1,4,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24,11,5,2
train,1,166,113,109176215,Couples Retreat ,83506,PG-13,60000000,2009,5.5,1.85,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,4,1
train,1,77,94,82569532,Cheaper by the Dozen 2 ,42737,PG,60000000,2005,5.4,2.35,6,1,3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,4,2
train,1,213,140,80574010,Eat Pray Love ,63493,PG-13,60000000,2010,5.7,1.85,2,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24,25,6,2
train,1,315,111,90356857,RED ,238916,PG-13,58000000,2010,7.1,2.35,6,1,4,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,35,36,1,2
train,1,171,156,75530832,Any Given Sunday ,97047,R,55000000,1999,6.8,2.35,10,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20,20,9,1
train,1,96,170,75370763,The Horse Whisperer ,32353,PG-13,60000000,1998,6.5,1.85,5,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,17,6,1,1
train,1,299,120,100003492,Collateral ,293662,R,65000000,2004,7.6,2.35,6,1,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,14,8,1
train,1,167,100,90341670,The Scorpion King ,102129,PG-13,60000000,2002,5.5,2.35,5,1,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,19,6,4,1
train,1,125,115,74540762,Ladder 49 ,48753,PG-13,55000000,2004,6.5,1.85,3,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,11,4,0
train,1,387,130,80033643,Jack Reacher ,226570,PG-13,60000000,2012,7,2.35,2,1,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,25,23,7,2
train,1,199,105,73648142,Deep Blue Sea ,99043,R,60000000,1999,5.8,2.35,14,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,9,13,4,0
train,1,136,111,71844424,This Is It ,33158,PG,60000000,2009,7.3,1.78,5,1,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0
train,1,436,106,75638743,Contagion ,180479,PG-13,60000000,2011,6.6,1.85,14,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,35,2,1,1
train,1,73,89,66734992,Kangaroo Jack ,23476,PG,60000000,2003,4.4,2.35,2,1,4,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,0
train,0,310,100,75280058,Coraline ,143121,PG,60000000,2009,7.7,1.85,2,1,3,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0
train,1,323,91,64505912,The Happening ,163130,R,48000000,2008,5,1.85,9,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,19,7,2,1
train,1,171,146,77862546,Man on Fire ,266310,R,70000000,2004,7.7,2.35,10,1,4,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29,7,2,1
train,1,76,98,61112916,The Shaggy Dog ,14888,PG,50000000,2006,4.4,2.35,6,1,3,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,26,6,5,1
train,1,173,101,88200225,Starsky & Hutch ,120795,PG-13,60000000,2004,6.1,2.35,7,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,1,0
train,1,81,94,60573641,Jingle All the Way ,68406,PG,60000000,1996,5.4,1.85,5,1,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,2,0
train,1,242,132,59035104,Hellboy ,244566,PG-13,66000000,2004,6.8,1.85,4,1,4,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,2,2,0
train,1,110,115,56702901,A Civil Action ,23302,PG-13,60000000,1998,6.5,2.35,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,5,4,1
train,1,328,92,55994557,ParaNorman ,72287,PG,60000000,2012,7,2.35,1,1,5,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,14,2,2,1
train,1,83,124,54910560,The Jackal ,88225,R,60000000,1997,6.3,2.35,3,1,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29,35,4,2
train,1,196,119,53789313,Paycheck ,89816,PG-13,60000000,2003,6.3,2.35,5,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,6,9,7,0
train,1,81,98,50189179,The Tuxedo ,61966,PG-13,60000000,2002,5.3,1.85,1,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,8,1,0
train,1,47,92,50024083,Under Siege 2: Dark Territory ,35918,R,60000000,1995,5.4,1.85,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,3,0
train,1,313,105,50549107,Jack Ryan: Shadow Recruit ,99035,PG-13,60000000,2014,6.2,2.35,3,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,2,1,0
train,1,315,124,56443482,Joy ,75329,PG-13,60000000,2015,6.6,1.85,8,1,3,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,45,19,3
train,1,223,116,47748610,Alien: Resurrection ,170179,R,75000000,1997,6.3,2.35,1,1,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,7,5,0
train,1,198,124,46975183,Shooter ,256213,R,61000000,2007,7.2,2.35,8,1,5,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,5,1,0
train,1,92,104,46611204,Practical Magic ,55749,PG-13,48000000,1998,6.1,2.35,1,1,4,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5,9,10,0
train,1,111,115,48472213,Miss Congeniality 2: Armed and Fabulous ,51252,PG-13,45000000,2005,5,2.35,3,1,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,8,0
train,1,138,101,43060566,Reign of Fire ,107859,PG-13,60000000,2002,6.2,2.35,3,1,5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,20,19,23,3
train,1,415,113,45996718,Gangster Squad ,173530,R,60000000,2013,6.7,2.35,2,1,4,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,2,1,1
train,1,170,100,43337279,Year One ,76770,PG-13,60000000,2009,4.9,1.85,8,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,18,5,1
train,1,306,134,37479778,Invictus ,124222,PG-13,60000000,2009,7.4,2.35,20,1,4,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,35,36,1,2
train,1,252,127,36965395,State of Play ,113295,PG-13,97513332.7529684,2009,7.1,2.35,1,1,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,12,9,4,1
train,1,211,125,40559930,Duplicity ,41727,PG-13,60000000,2009,6.2,2.35,3,1,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,25,18,7,1
train,1,49,94,36830057,My Favorite Martian ,10883,PG,65000000,1999,4.9,1.85,8,1,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,3,0
train,1,161,107,36279230,The Sentinel ,42144,PG-13,60000000,2006,6.1,2.35,2,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,0
train,1,172,116,43119879,Star Trek: Nemesis ,58450,PG-13,60000000,2002,6.4,2.35,2,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,6,4,4,1
train,1,161,100,35096190,Intolerable Cruelty ,76560,PG-13,60000000,2003,6.3,1.85,2,1,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,2,1,0
